"accepted","author","kingdom","name","rank","base_url","IPNI_ID","search_name"
1,"Danser","Plantae","Nepenthes petiolata","Species","/taxon/urn:lsid:ipni.org:","603783-1","Nepenthes petiolata"
1,"Macfarl.","Plantae","Nepenthes philippinensis","Species","/taxon/urn:lsid:ipni.org:","603784-1","Nepenthes philippinensis"
0,"Chi C.Lee, S.McPherson, Bourke & M.Mansur","Plantae","Nepenthes pitopangii","Species","/taxon/urn:lsid:ipni.org:","77102823-1","Nepenthes pitopangii"
1,"Akhriadi, Hernawati & Tamin","Plantae","Nepenthes rigidifolia","Species","/taxon/urn:lsid:ipni.org:","77065024-1","Nepenthes rigidifolia"
1,"Hemsl.","Plantae","Nepenthes smilesii","Species","/taxon/urn:lsid:ipni.org:","603805-1","Nepenthes smilesii"
1,"C.Clarke & R.Kruger","Plantae","Nepenthes tenax","Species","/taxon/urn:lsid:ipni.org:","77079717-1","Nepenthes tenax"
1,"Schuit. & de Vogel","Plantae","Nepenthes vogelii","Species","/taxon/urn:lsid:ipni.org:","20010081-1","Nepenthes vogelii"
1,"Ridl.","Plantae","Nepenthes gracillima","Species","/taxon/urn:lsid:ipni.org:","603715-1","Nepenthes gracillima"
1,"Danser","Plantae","Nepenthes pilosa","Species","/taxon/urn:lsid:ipni.org:","603788-1","Nepenthes pilosa"
1,"Blanco","Plantae","Nepenthes alata","Species","/taxon/urn:lsid:ipni.org:","603644-1","Nepenthes alata"
1,"(Lour.) Druce","Plantae","Nepenthes mirabilis","Species","/taxon/urn:lsid:ipni.org:","603761-1","Nepenthes mirabilis"
1,"P.Beauv.","Plantae","Spathodea campanulata","Species","/taxon/urn:lsid:ipni.org:","110661-1","Spathodea campanulata"
0,"(C.K.Schneid.) T.T.Yu & C.L.Li","Plantae","Cerasus dielsiana","Species","/taxon/urn:lsid:ipni.org:","942965-1","Cerasus dielsiana"
1,"(L.) Borkh.","Plantae","Malus baccata","Species","/taxon/urn:lsid:ipni.org:","726243-1","Malus baccata"
1,"Rehder","Plantae","Malus honanensis","Species","/taxon/urn:lsid:ipni.org:","726309-1","Malus honanensis"
1,"(Batalin) C.K.Schneid.","Plantae","Malus kansuensis","Species","/taxon/urn:lsid:ipni.org:","726318-1","Malus kansuensis"
1,"(Maxim.) Kom. ex Skvortsov","Plantae","Malus mandshurica","Species","/taxon/urn:lsid:ipni.org:","726330-1","Malus mandshurica"
1,"T.C.Ku","Plantae","Malus muliensis","Species","/taxon/urn:lsid:ipni.org:","958874-1","Malus muliensis"
1,"Hand.-Mazz.","Plantae","Malus ombrophila","Species","/taxon/urn:lsid:ipni.org:","726352-1","Malus ombrophila"
0,"Uglitzk.","Plantae","Malus orientalis","Species","/taxon/urn:lsid:ipni.org:","895826-1","Malus orientalis"
1,"(Hemsl.) C.K.Schneid.","Plantae","Malus prattii","Species","/taxon/urn:lsid:ipni.org:","77066446-1","Malus prattii"
1,"(Willd.) Borkh.","Plantae","Malus prunifolia","Species","/taxon/urn:lsid:ipni.org:","726369-1","Malus prunifolia"
1,"(Wenz.) Koehne ex C.K.Schneid.","Plantae","Malus sikkimensis","Species","/taxon/urn:lsid:ipni.org:","907840-1","Malus sikkimensis"
1,"(Aiton) Borkh.","Plantae","Malus spectabilis","Species","/taxon/urn:lsid:ipni.org:","726406-1","Malus spectabilis"
1,"(Rehder) Hughes","Plantae","Malus toringoides","Species","/taxon/urn:lsid:ipni.org:","726421-1","Malus toringoides"
1,"(Batalin) C.K.Schneid.","Plantae","Malus transitoria","Species","/taxon/urn:lsid:ipni.org:","726423-1","Malus transitoria"
1,"Stapf ex Holmes","Plantae","Aconitum chasmanthum","Species","/taxon/urn:lsid:ipni.org:","707249-1","Aconitum chasmanthum"
1,"Wall. ex Royle","Plantae","Aconitum heterophyllum","Species","/taxon/urn:lsid:ipni.org:","707427-1","Aconitum heterophyllum"
1,"Jacquem. ex Stapf","Plantae","Aconitum violaceum","Species","/taxon/urn:lsid:ipni.org:","707944-1","Aconitum violaceum"
1,"Edgew.","Plantae","Angelica glauca","Species","/taxon/urn:lsid:ipni.org:","837632-1","Angelica glauca"
1,"N.P.Balakr. & A.N.Henry","Plantae","Boswellia ovalifoliolata","Species","/taxon/urn:lsid:ipni.org:","127059-1","Boswellia ovalifoliolata"
1,"Willd.","Plantae","Calophyllum apetalum","Species","/taxon/urn:lsid:ipni.org:","427097-1","Calophyllum apetalum"
1,"(Lam.) Gagnep.","Plantae","Cayratia pedata","Species","/taxon/urn:lsid:ipni.org:","869713-1","Cayratia pedata"
1,"Santapau & R.R.Fern.","Plantae","Chlorophytum borivilianum","Species","/taxon/urn:lsid:ipni.org:","532771-1","Chlorophytum borivilianum"
1,"Hook.f.","Plantae","Cinnamomum macrocarpum","Species","/taxon/urn:lsid:ipni.org:","463526-1","Cinnamomum macrocarpum"
1,"Nees","Plantae","Cinnamomum sulphuratum","Species","/taxon/urn:lsid:ipni.org:","463713-1","Cinnamomum sulphuratum"
1,"Meisn.","Plantae","Cinnamomum wightii","Species","/taxon/urn:lsid:ipni.org:","463761-1","Cinnamomum wightii"
1,"Wall.","Plantae","Coptis teeta","Species","/taxon/urn:lsid:ipni.org:","710326-1","Coptis teeta"
1,"(Gaertn.) Colebr.","Plantae","Coscinium fenestratum","Species","/taxon/urn:lsid:ipni.org:","580661-1","Coscinium fenestratum"
1,"Wight & Arn.","Plantae","Decalepis hamiltonii","Species","/taxon/urn:lsid:ipni.org:","96807-1","Decalepis hamiltonii"
1,"Bedd. ex C.DC.","Plantae","Dysoxylum malabaricum","Species","/taxon/urn:lsid:ipni.org:","578224-1","Dysoxylum malabaricum"
1,"(Thouars) Choisy","Plantae","Garcinia indica","Species","/taxon/urn:lsid:ipni.org:","428006-1","Garcinia indica"
1,"Royle","Plantae","Gentiana kurroo","Species","/taxon/urn:lsid:ipni.org:","368382-1","Gentiana kurroo"
1,"Kanjilal ex P.C.Kanjilal","Plantae","Gymnocladus assamicus","Species","/taxon/urn:lsid:ipni.org:","497218-1","Gymnocladus assamicus"
1,"Wight","Plantae","Humboldtia vahliana","Species","/taxon/urn:lsid:ipni.org:","498716-1","Humboldtia vahliana"
1,"(Buch.-Ham.) Oken","Plantae","Hydnocarpus pentandrus","Species","/taxon/urn:lsid:ipni.org:","365635-1","Hydnocarpus pentandrus"
1,"Hook.f. & Thomson","Plantae","Illicium griffithii","Species","/taxon/urn:lsid:ipni.org:","554510-1","Illicium griffithii"
1,"Blatt.","Plantae","Iphigenia stellata","Species","/taxon/urn:lsid:ipni.org:","536935-1","Iphigenia stellata"
1,"D.Don","Plantae","Lilium polyphyllum","Species","/taxon/urn:lsid:ipni.org:","537733-1","Lilium polyphyllum"
1,"(Lindl.) Kuntze","Plantae","Malaxis muscifera","Species","/taxon/urn:lsid:ipni.org:","642367-1","Malaxis muscifera"
1,"(D.Don) DC.","Plantae","Nardostachys jatamansi","Species","/taxon/urn:lsid:ipni.org:","859418-1","Nardostachys jatamansi"
1,"Bennet","Plantae","Phyllanthus indofischeri","Species","/taxon/urn:lsid:ipni.org:","907577-1","Phyllanthus indofischeri"
1,"N.P.Balakr. & Subr.","Plantae","Pimpinella tirupatiensis","Species","/taxon/urn:lsid:ipni.org:","847081-1","Pimpinella tirupatiensis"
1,"Gamble","Plantae","Piper barberi","Species","/taxon/urn:lsid:ipni.org:","680560-1","Piper barberi"
1,"C.DC.","Plantae","Piper pedicellatum","Species","/taxon/urn:lsid:ipni.org:","682634-1","Piper pedicellatum"
1,"Wall. ex Wight & Arn.","Plantae","Salacia oblonga","Species","/taxon/urn:lsid:ipni.org:","60461145-2","Salacia oblonga"
1,"(Wight) Walp.","Plantae","Syzygium alternifolium","Species","/taxon/urn:lsid:ipni.org:","601390-1","Syzygium alternifolium"
1,"Brandis","Plantae","Terminalia pallida","Species","/taxon/urn:lsid:ipni.org:","171303-1","Terminalia pallida"
1,"DC.","Plantae","Valeriana leschenaultii","Species","/taxon/urn:lsid:ipni.org:","859926-1","Valeriana leschenaultii"
1,"(Franch.) C.K.Schneid.","Plantae","Malus yunnanensis","Species","/taxon/urn:lsid:ipni.org:","726436-1","Malus yunnanensis"
1,"(Lam.) Rehder","Plantae","Prunus argentea","Species","/taxon/urn:lsid:ipni.org:","729457-1","Prunus argentea"
1,"L.","Plantae","Prunus domestica","Species","/taxon/urn:lsid:ipni.org:","30221374-2","Prunus domestica"
1,"(Douglas ex Hook.) Eaton","Plantae","Prunus emarginata","Species","/taxon/urn:lsid:ipni.org:","30051006-2","Prunus emarginata"
1,"S.Watson","Plantae","Prunus mexicana","Species","/taxon/urn:lsid:ipni.org:","30012498-2","Prunus mexicana"
1,"Lindl.","Plantae","Prunus salicina","Species","/taxon/urn:lsid:ipni.org:","730232-1","Prunus salicina"
1,"Kovalev & Kostina","Plantae","Prunus ussuriensis","Species","/taxon/urn:lsid:ipni.org:","730388-1","Prunus ussuriensis"
1,"(Schltr.) Schltr.","Plantae","Aerangis macrocentra","Species","/taxon/urn:lsid:ipni.org:","615029-1","Aerangis macrocentra"
1,"Schltr.","Plantae","Angraecum compactum","Species","/taxon/urn:lsid:ipni.org:","616034-1","Angraecum compactum"
1,"(Ridl.) Kraenzl.","Plantae","Brachycorythis disoides","Species","/taxon/urn:lsid:ipni.org:","617932-1","Brachycorythis disoides"
1,"Schltr.","Plantae","Bulbophyllum bicoloratum","Species","/taxon/urn:lsid:ipni.org:","618420-1","Bulbophyllum bicoloratum"
1,"Rolfe ex Hook.f.","Plantae","Calanthe madagascariensis","Species","/taxon/urn:lsid:ipni.org:","620941-1","Calanthe madagascariensis"
1,"Schltr.","Plantae","Cynorkis gigas","Species","/taxon/urn:lsid:ipni.org:","625380-1","Cynorkis gigas"
1,"Vassilcz.","Plantae","Malus chitralensis","Species","/taxon/urn:lsid:ipni.org:","726264-1","Malus chitralensis"
1,"(Maxim.) C.K.Schneid.","Plantae","Malus tschonoskii","Species","/taxon/urn:lsid:ipni.org:","726425-1","Malus tschonoskii"
1,"Fritsch","Plantae","Prunus bifrons","Species","/taxon/urn:lsid:ipni.org:","729494-1","Prunus bifrons"
1,"Royle ex C.K.Schneid.","Plantae","Prunus bokhariensis","Species","/taxon/urn:lsid:ipni.org:","729499-1","Prunus bokhariensis"
1,"Bois","Plantae","Prunus canescens","Species","/taxon/urn:lsid:ipni.org:","729540-1","Prunus canescens"
1,"Koehne","Plantae","Prunus concinna","Species","/taxon/urn:lsid:ipni.org:","729605-1","Prunus concinna"
1,"Fritsch","Plantae","Prunus fenzliana","Species","/taxon/urn:lsid:ipni.org:","729709-1","Prunus fenzliana"
1,"(Kostina & Rjabov) Y.Y.Yao","Plantae","Prunus ferganensis","Species","/taxon/urn:lsid:ipni.org:","944903-1","Prunus ferganensis"
1,"Engelm. & A.Gray","Plantae","Prunus gracilis","Species","/taxon/urn:lsid:ipni.org:","729758-1","Prunus gracilis"
1,"L.H.Bailey","Plantae","Prunus hortulana","Species","/taxon/urn:lsid:ipni.org:","210790-2","Prunus hortulana"
1,"(Pall.) Batsch","Plantae","Prunus incana","Species","/taxon/urn:lsid:ipni.org:","77108569-1","Prunus incana"
1,"Thunb.","Plantae","Prunus incisa","Species","/taxon/urn:lsid:ipni.org:","927362-1","Prunus incisa"
1,"Marshall","Plantae","Prunus maritima","Species","/taxon/urn:lsid:ipni.org:","30034170-2","Prunus maritima"
1,"W.Wight & Hedrick","Plantae","Prunus munsoniana","Species","/taxon/urn:lsid:ipni.org:","210821-2","Prunus munsoniana"
1,"E.J.Palmer","Plantae","Prunus murrayana","Species","/taxon/urn:lsid:ipni.org:","210823-2","Prunus murrayana"
1,"L.f.","Plantae","Prunus pensylvanica","Species","/taxon/urn:lsid:ipni.org:","30291523-2","Prunus pensylvanica"
1,"Scheele","Plantae","Prunus rivularis","Species","/taxon/urn:lsid:ipni.org:","730196-1","Prunus rivularis"
1,"Benth.","Plantae","Prunus subcordata","Species","/taxon/urn:lsid:ipni.org:","30010852-2","Prunus subcordata"
1,"Barnes","Plantae","Cyrtanthus flavus","Species","/taxon/urn:lsid:ipni.org:","64216-1","Cyrtanthus flavus"
1,"Baker","Plantae","Gethyllis britteniana","Species","/taxon/urn:lsid:ipni.org:","64536-1","Gethyllis britteniana"
1,"Goldblatt","Plantae","Geissorhiza lithicola","Species","/taxon/urn:lsid:ipni.org:","906170-1","Geissorhiza lithicola"
1,"Herb.","Plantae","Gladiolus oppositiflorus","Species","/taxon/urn:lsid:ipni.org:","437695-1","Gladiolus oppositiflorus"
1,"Elliott","Plantae","Prunus umbellata","Species","/taxon/urn:lsid:ipni.org:","30282888-2","Prunus umbellata"
1,"Marshall","Plantae","Prunus americana","Species","/taxon/urn:lsid:ipni.org:","210717-2","Prunus americana"
1,"Marshall","Plantae","Prunus angustifolia","Species","/taxon/urn:lsid:ipni.org:","30186920-2","Prunus angustifolia"
1,"(Brandis) Symington","Plantae","Hopea pedicellata","Species","/taxon/urn:lsid:ipni.org:","320973-1","Hopea pedicellata"
1,"(Ehrh.) K.Koch","Plantae","Alnus alnobetula","Species","/taxon/urn:lsid:ipni.org:","294883-1","Alnus alnobetula"
1,"H.Zare","Plantae","Alnus djavanshirii","Species","/taxon/urn:lsid:ipni.org:","77121214-1","Alnus djavanshirii"
1,"H.Zare, Amini & Assadi","Plantae","Alnus dolichocarpa","Species","/taxon/urn:lsid:ipni.org:","77121213-1","Alnus dolichocarpa"
1,"B.Tian & J.Q.Liu","Plantae","Ostryopsis intermedia","Species","/taxon/urn:lsid:ipni.org:","77105679-1","Ostryopsis intermedia"
1,"McAll. & Rushforth","Plantae","Betula ashburneri","Species","/taxon/urn:lsid:ipni.org:","77113135-1","Betula ashburneri"
1,"Rothm. & Vasc.","Plantae","Betula celtiberica","Species","/taxon/urn:lsid:ipni.org:","107737-1","Betula celtiberica"
1,"Regel","Plantae","Betula cordifolia","Species","/taxon/urn:lsid:ipni.org:","32238-2","Betula cordifolia"
1,"Franch.","Plantae","Betula fargesii","Species","/taxon/urn:lsid:ipni.org:","295083-1","Betula fargesii"
1,"Bunge","Plantae","Betula gmelinii","Species","/taxon/urn:lsid:ipni.org:","295097-1","Betula gmelinii"
1,"Y.C.Hsu & C.J.Wang","Plantae","Betula gynoterminalis","Species","/taxon/urn:lsid:ipni.org:","901593-1","Betula gynoterminalis"
1,"(Barb.Rodr.) Lockwood ex R.E.Schult.","Plantae","Brugmansia insignis","Species","/taxon/urn:lsid:ipni.org:","814604-1","Brugmansia insignis"
1,"(Ruiz & Pav.) D.Don","Plantae","Brugmansia sanguinea","Species","/taxon/urn:lsid:ipni.org:","814612-1","Brugmansia sanguinea"
1,"(Humb. & Bonpl. ex Willd.) Sweet","Plantae","Brugmansia suaveolens","Species","/taxon/urn:lsid:ipni.org:","77109576-1","Brugmansia suaveolens"
1,"(L.) Sweet","Plantae","Brugmansia arborea","Species","/taxon/urn:lsid:ipni.org:","77109574-1","Brugmansia arborea"
1,"(A.S.Barclay) R.E.Schult.","Plantae","Brugmansia vulcanicola","Species","/taxon/urn:lsid:ipni.org:","37445-2","Brugmansia vulcanicola"
1,"(Brot.) Breistr.","Plantae","Ammoides pusilla","Species","/taxon/urn:lsid:ipni.org:","837507-1","Ammoides pusilla"
1,"Pomel","Plantae","Aristolochia paucinervis","Species","/taxon/urn:lsid:ipni.org:","93208-1","Aristolochia paucinervis"
1,"L.","Plantae","Bunium bulbocastanum","Species","/taxon/urn:lsid:ipni.org:","838875-1","Bunium bulbocastanum"
1,"Bertol.","Plantae","Mandragora autumnalis","Species","/taxon/urn:lsid:ipni.org:","816721-1","Mandragora autumnalis"
1,"L.","Plantae","Valeriana tuberosa","Species","/taxon/urn:lsid:ipni.org:","860271-1","Valeriana tuberosa"
1,"Pourr.","Plantae","Corrigiola telephiifolia","Species","/taxon/urn:lsid:ipni.org:","434737-1","Corrigiola telephiifolia"
1,"Hatus.","Plantae","Viola amamiana","Species","/taxon/urn:lsid:ipni.org:","867609-1","Viola amamiana"
1,"Koidz.","Plantae","Viola utchinensis","Species","/taxon/urn:lsid:ipni.org:","869469-1","Viola utchinensis"
1,"Seriz.","Plantae","Arisaema kawashimae","Species","/taxon/urn:lsid:ipni.org:","85683-1","Arisaema kawashimae"
1,"Koidz.","Plantae","Arisaema heterocephalum","Species","/taxon/urn:lsid:ipni.org:","85666-1","Arisaema heterocephalum"
1,"F.Maek. ex Hatus. & Yamahata","Plantae","Asarum celsum","Species","/taxon/urn:lsid:ipni.org:","936115-1","Asarum celsum"
1,"Hatus. & Yamahata","Plantae","Asarum gusk","Species","/taxon/urn:lsid:ipni.org:","936119-1","Asarum gusk"
1,"T.Itô","Plantae","Asarum fudsinoi","Species","/taxon/urn:lsid:ipni.org:","93492-1","Asarum fudsinoi"
1,"(Honda) Koidz.","Plantae","Asarum lutchuense","Species","/taxon/urn:lsid:ipni.org:","93530-1","Asarum lutchuense"
1,"Hatus. & Yamahata","Plantae","Asarum monodoriflorum","Species","/taxon/urn:lsid:ipni.org:","938561-1","Asarum monodoriflorum"
1,"Hatus.","Plantae","Asarum okinawense","Species","/taxon/urn:lsid:ipni.org:","93553-1","Asarum okinawense"
1,"Hatus. & Yamahata","Plantae","Asarum pellucidum","Species","/taxon/urn:lsid:ipni.org:","936120-1","Asarum pellucidum"
1,"Hatus. & Yamahata","Plantae","Asarum simile","Species","/taxon/urn:lsid:ipni.org:","936117-1","Asarum simile"
1,"Hatus. & Yamahata","Plantae","Asarum trinacriforme","Species","/taxon/urn:lsid:ipni.org:","936118-1","Asarum trinacriforme"
1,"Gagnep.","Plantae","Dendrobium neglectum","Species","/taxon/urn:lsid:ipni.org:","628083-1","Dendrobium neglectum"
1,"(L.) Mill.","Plantae","Pulsatilla vernalis","Species","/taxon/urn:lsid:ipni.org:","712075-1","Pulsatilla vernalis"
1,"S.Watson","Plantae","Brahea armata","Species","/taxon/urn:lsid:ipni.org:","664889-1","Brahea armata"
1,"(Purpus) H.E.Moore","Plantae","Brahea brandegeei","Species","/taxon/urn:lsid:ipni.org:","36061-2","Brahea brandegeei"
1,"Rzed.","Plantae","Brahea decumbens","Species","/taxon/urn:lsid:ipni.org:","36063-2","Brahea decumbens"
1,"L.H.Bailey ex H.E.Moore","Plantae","Brahea moorei","Species","/taxon/urn:lsid:ipni.org:","36070-2","Brahea moorei"
1,"H.Wendl.","Plantae","Chamaedorea alternans","Species","/taxon/urn:lsid:ipni.org:","54831-2","Chamaedorea alternans"
1,"Standl. & Steyerm.","Plantae","Chamaedorea carchensis","Species","/taxon/urn:lsid:ipni.org:","54850-2","Chamaedorea carchensis"
1,"Mart.","Plantae","Chamaedorea cataractarum","Species","/taxon/urn:lsid:ipni.org:","54852-2","Chamaedorea cataractarum"
1,"Mart.","Plantae","Chamaedorea elatior","Species","/taxon/urn:lsid:ipni.org:","54864-2","Chamaedorea elatior"
1,"Hodel","Plantae","Chamaedorea foveata","Species","/taxon/urn:lsid:ipni.org:","274400-2","Chamaedorea foveata"
1,"Hodel & Cast.Mont","Plantae","Chamaedorea fractiflexa","Species","/taxon/urn:lsid:ipni.org:","274401-2","Chamaedorea fractiflexa"
1,"H.Wendl.","Plantae","Chamaedorea glaucifolia","Species","/taxon/urn:lsid:ipni.org:","54879-2","Chamaedorea glaucifolia"
1,"Mart.","Plantae","Chamaedorea liebmannii","Species","/taxon/urn:lsid:ipni.org:","54899-2","Chamaedorea liebmannii"
1,"Burret","Plantae","Chamaedorea microspadix","Species","/taxon/urn:lsid:ipni.org:","54912-2","Chamaedorea microspadix"
1,"Standl. & Steyerm.","Plantae","Chamaedorea nubium","Species","/taxon/urn:lsid:ipni.org:","54919-2","Chamaedorea nubium"
1,"(Jacq.) Oerst.","Plantae","Chamaedorea pinnatifrons","Species","/taxon/urn:lsid:ipni.org:","665826-1","Chamaedorea pinnatifrons"
1,"Mart.","Plantae","Chamaedorea oblongata","Species","/taxon/urn:lsid:ipni.org:","54920-2","Chamaedorea oblongata"
1,"Suess.","Plantae","Costus barbatus","Species","/taxon/urn:lsid:ipni.org:","66823-2","Costus barbatus"
1,"Maas","Plantae","Costus vinosus","Species","/taxon/urn:lsid:ipni.org:","66928-2","Costus vinosus"
1,"Maas","Plantae","Costus curvibracteatus","Species","/taxon/urn:lsid:ipni.org:","66838-2","Costus curvibracteatus"
1,"Maas","Plantae","Costus glaucus","Species","/taxon/urn:lsid:ipni.org:","66854-2","Costus glaucus"
1,"Loes.","Plantae","Costus lasius","Species","/taxon/urn:lsid:ipni.org:","66866-2","Costus lasius"
1,"K.Schum.","Plantae","Costus lima","Species","/taxon/urn:lsid:ipni.org:","66870-2","Costus lima"
1,"H.Wendl.","Plantae","Costus malortieanus","Species","/taxon/urn:lsid:ipni.org:","796333-1","Costus malortieanus"
1,"Maas","Plantae","Costus montanus","Species","/taxon/urn:lsid:ipni.org:","66881-2","Costus montanus"
1,"Maas","Plantae","Costus nitidus","Species","/taxon/urn:lsid:ipni.org:","66883-2","Costus nitidus"
1,"Maas & H.Maas","Plantae","Costus osae","Species","/taxon/urn:lsid:ipni.org:","314100-2","Costus osae"
1,"Maas","Plantae","Costus plicatus","Species","/taxon/urn:lsid:ipni.org:","66890-2","Costus plicatus"
1,"Maas & H.Maas","Plantae","Costus ricus","Species","/taxon/urn:lsid:ipni.org:","314099-2","Costus ricus"
1,"Standl. & L.O.Williams","Plantae","Costus stenophyllus","Species","/taxon/urn:lsid:ipni.org:","66919-2","Costus stenophyllus"
1,"Jacq.","Plantae","Costus villosissimus","Species","/taxon/urn:lsid:ipni.org:","796399-1","Costus villosissimus"
1,"Maas","Plantae","Costus wilsonii","Species","/taxon/urn:lsid:ipni.org:","66931-2","Costus wilsonii"
1,"Maas","Plantae","Costus woodsonii","Species","/taxon/urn:lsid:ipni.org:","66932-2","Costus woodsonii"
1,"Read","Plantae","Coccothrinax proctorii","Species","/taxon/urn:lsid:ipni.org:","62407-2","Coccothrinax proctorii"
1,"Proctor","Plantae","Agave caymanensis","Species","/taxon/urn:lsid:ipni.org:","77121799-1","Agave caymanensis"
1,"(Urb.) Rydb.","Plantae","Pectis caymanensis","Species","/taxon/urn:lsid:ipni.org:","186219-2","Pectis caymanensis"
1,"Proctor","Plantae","Verbesina caymanensis","Species","/taxon/urn:lsid:ipni.org:","263479-2","Verbesina caymanensis"
1,"(Ruiz & Pav.) Oken","Plantae","Cordia alliodora","Species","/taxon/urn:lsid:ipni.org:","113943-1","Cordia alliodora"
1,"L.","Plantae","Cordia collococca","Species","/taxon/urn:lsid:ipni.org:","114058-1","Cordia collococca"
1,"Millsp.","Plantae","Cordia rickseckeri","Species","/taxon/urn:lsid:ipni.org:","65525-2","Cordia rickseckeri"
1,"A.DC.","Plantae","Cordia sulcata","Species","/taxon/urn:lsid:ipni.org:","275068-2","Cordia sulcata"
1,"Lam.","Plantae","Cordia laevigata","Species","/taxon/urn:lsid:ipni.org:","114269-1","Cordia laevigata"
1,"Lam.","Plantae","Varronia polycephala","Species","/taxon/urn:lsid:ipni.org:","262677-2","Varronia polycephala"
1,"L.","Plantae","Varronia bullata","Species","/taxon/urn:lsid:ipni.org:","318022-2","Varronia bullata"
1,"(Urb.) Millsp.","Plantae","Varronia bahamensis","Species","/taxon/urn:lsid:ipni.org:","262625-2","Varronia bahamensis"
1,"(Urb.) Britton","Plantae","Varronia bellonis","Species","/taxon/urn:lsid:ipni.org:","262627-2","Varronia bellonis"
1,"Millsp.","Plantae","Varronia brittonii","Species","/taxon/urn:lsid:ipni.org:","262630-2","Varronia brittonii"
1,"Desv.","Plantae","Varronia lima","Species","/taxon/urn:lsid:ipni.org:","121449-1","Varronia lima"
1,"Millsp.","Plantae","Varronia lucayana","Species","/taxon/urn:lsid:ipni.org:","262663-2","Varronia lucayana"
1,"C.L.Hitchc.","Plantae","Lepidium filicaule","Species","/taxon/urn:lsid:ipni.org:","138012-2","Lepidium filicaule"
1,"(Britton ex L.B.Sm.) Aguirre-Santoro","Plantae","Wittmackia caymanensis","Species","/taxon/urn:lsid:ipni.org:","77165558-1","Wittmackia caymanensis"
1,"Griseb.","Plantae","Cionosicys pomiformis","Species","/taxon/urn:lsid:ipni.org:","291919-1","Cionosicys pomiformis"
1,"Urb.","Plantae","Euphorbia torralbasii","Species","/taxon/urn:lsid:ipni.org:","102039-2","Euphorbia torralbasii"
1,"(Proctor) Oudejans","Plantae","Euphorbia bruntii","Species","/taxon/urn:lsid:ipni.org:","276636-2","Euphorbia bruntii"
1,"J.W.Ingram","Plantae","Argythamnia proctorii","Species","/taxon/urn:lsid:ipni.org:","19013-2","Argythamnia proctorii"
1,"Moldenke","Plantae","Aegiphila caymanensis","Species","/taxon/urn:lsid:ipni.org:","5680-2","Aegiphila caymanensis"
1,"Millsp. & Uline","Plantae","Salvia caymanensis","Species","/taxon/urn:lsid:ipni.org:","226479-2","Salvia caymanensis"
1,"Proctor","Plantae","Dendropemon caymanensis","Species","/taxon/urn:lsid:ipni.org:","77686-2","Dendropemon caymanensis"
1,"Kunth","Plantae","Malpighia cubensis","Species","/taxon/urn:lsid:ipni.org:","149997-2","Malpighia cubensis"
1,"Rolfe","Plantae","Dendrophylax fawcettii","Species","/taxon/urn:lsid:ipni.org:","77823-2","Dendrophylax fawcettii"
1,"(C.D.Adams) Nir","Plantae","Encyclia kingsii","Species","/taxon/urn:lsid:ipni.org:","979440-1","Encyclia kingsii"
1,"(Rchb.f.) Rolfe","Plantae","Myrmecophila thomsoniana","Species","/taxon/urn:lsid:ipni.org:","166410-2","Myrmecophila thomsoniana"
1,"Proctor","Plantae","Agalinis kingsii","Species","/taxon/urn:lsid:ipni.org:","798530-1","Agalinis kingsii"
1,"Millsp.","Plantae","Turnera triglandulosa","Species","/taxon/urn:lsid:ipni.org:","259135-2","Turnera triglandulosa"
1,"G.L.Webster & Proctor","Plantae","Phyllanthus caymanensis","Species","/taxon/urn:lsid:ipni.org:","194675-2","Phyllanthus caymanensis"
1,"Stearn","Plantae","Jacquinia proctorii","Species","/taxon/urn:lsid:ipni.org:","305181-2","Jacquinia proctorii"
1,"(Correll) Howard","Plantae","Spermacoce capillaris","Species","/taxon/urn:lsid:ipni.org:","285417-2","Spermacoce capillaris"
1,"(L.) Hitchc.","Plantae","Chiococca alba","Species","/taxon/urn:lsid:ipni.org:","56535-2","Chiococca alba"
1,"(L.) Vent.","Plantae","Guettarda scabra","Species","/taxon/urn:lsid:ipni.org:","30058289-2","Guettarda scabra"
1,"Sw.","Plantae","Catesbaea parviflora","Species","/taxon/urn:lsid:ipni.org:","745893-1","Catesbaea parviflora"
1,"Sw.","Plantae","Ernodea littoralis","Species","/taxon/urn:lsid:ipni.org:","748814-1","Ernodea littoralis"
1,"Jacq.","Plantae","Strumpfia maritima","Species","/taxon/urn:lsid:ipni.org:","767228-1","Strumpfia maritima"
1,"(Jacq.) Hitchc.","Plantae","Rachicallis americana","Species","/taxon/urn:lsid:ipni.org:","218871-2","Rachicallis americana"
1,"Proctor","Plantae","Scolosanthus roulstonii","Species","/taxon/urn:lsid:ipni.org:","77121805-1","Scolosanthus roulstonii"
1,"Proctor","Plantae","Casearia staffordiae","Species","/taxon/urn:lsid:ipni.org:","77121802-1","Casearia staffordiae"
1,"Proctor","Plantae","Banara caymanensis","Species","/taxon/urn:lsid:ipni.org:","323893-2","Banara caymanensis"
1,"(Sw.) Krug & Urb.","Plantae","Daphnopsis occidentalis","Species","/taxon/urn:lsid:ipni.org:","76738-2","Daphnopsis occidentalis"
1,"Cherm. ex Bodard","Plantae","Bulbostylis guineensis","Species","/taxon/urn:lsid:ipni.org:","298205-1","Bulbostylis guineensis"
1,"R.D.Stone","Plantae","Warneckea cordiformis","Species","/taxon/urn:lsid:ipni.org:","77126196-1","Warneckea cordiformis"
